sim_id,paramset_id,country,pop_alpha,coi_p,coi_r,k_s,n_samples,n_rows,rmse,mae,bias
simulated_Ghana_pop_088,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,100,100,1.7233687939614089,0.99,-0.35
simulated_Ghana_pop_088,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,100,100,1.5905973720586866,1.15,0.97
simulated_Ghana_pop_088,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,100,100,1.2489995996796797,0.86,0.28
simulated_Ghana_pop_088,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,100,100,1.4142135623730951,0.8,-0.22
simulated_Ghana_pop_089,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,100,100,0.19999999999999996,0.04,-0.04
simulated_Ghana_pop_089,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,100,100,0.14142135623730945,0.02,0
simulated_Ghana_pop_089,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,100,100,0.4472135954999583,0.18,0.18
simulated_Ghana_pop_089,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,100,100,0.8,0.38,0.38
simulated_Ghana_pop_089,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,100,100,0.6782329983125268,0.3,0.3
simulated_Ghana_pop_089,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,100,100,0.3162277660168379,0.1,0.1
simulated_Ghana_pop_090,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,100,100,0.38729833462074137,0.09,-0.09
simulated_Ghana_pop_090,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,100,100,0.3162277660168382,0.04,-0.02
simulated_Ghana_pop_090,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,100,100,0.4582575694955835,0.17,0.13
simulated_Ghana_pop_090,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,100,100,0.7211102550927981,0.32,0.3
simulated_Ghana_pop_090,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,100,100,0.5744562646538028,0.23,0.21
simulated_Ghana_pop_090,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,100,100,0.4123105625617661,0.13,0.09
simulated_Ghana_pop_091,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,100,100,3.652396473549934,1.94,-1.94
simulated_Ghana_pop_091,naive_coi_paramset2,Ghana,9,0.2,0.5,0.5,100,100,3.1606961258558206,1.49,-1.39
simulated_Ghana_pop_091,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,100,100,3.003331483536243,1.58,-0.98
simulated_Ghana_pop_091,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,100,100,2.137755832643195,1.35,-0.01
simulated_Ghana_pop_091,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,100,100,2.32379000772445,1.36,-0.38
simulated_Ghana_pop_091,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,100,100,2.851315485876651,1.51,-0.95
simulated_Ghana_pop_092,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,100,100,2.463736998950985,1.17,-1.17
simulated_Ghana_pop_092,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,100,100,2.095232683975698,0.83,-0.75
simulated_Ghana_pop_092,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,100,100,1.902629759044044,0.84,-0.34
simulated_Ghana_pop_092,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,100,100,1.6733200530681511,1.06,0.46
simulated_Ghana_pop_092,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,100,100,1.6370705543744901,0.92,0.04
simulated_Ghana_pop_092,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,100,100,1.8841443681416774,0.81,-0.35
simulated_Ghana_pop_093,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,100,100,0.2449489742783178,0.06,-0.06
simulated_Ghana_pop_093,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,100,100,0.09999999999999996,0.01,0.01
simulated_Ghana_pop_093,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,100,100,0.42426406871192873,0.16,0.16
simulated_Ghana_pop_093,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,100,100,0.9327379053088816,0.45,0.45
simulated_Ghana_pop_093,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,100,100,0.7141428428542852,0.33,0.33
simulated_Ghana_pop_093,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,100,100,0.39999999999999997,0.14,0.14
simulated_Ghana_pop_094,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,100,100,0.2828427124746189,0.06,-0.06
simulated_Ghana_pop_094,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,100,100,0.14142135623730948,0.02,-0.02
simulated_Ghana_pop_094,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,100,100,0.2828427124746189,0.08,0.06
simulated_Ghana_pop_094,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,100,100,0.5567764362830022,0.25,0.25
simulated_Ghana_pop_094,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,100,100,0.4358898943540674,0.17,0.17
simulated_Ghana_pop_094,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,100,100,0.282842712474619,0.08,0.04
simulated_Ghana_pop_095,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,100,100,3.199999999999999,1.8,-1.8
simulated_Ghana_pop_095,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,100,100,2.6134268690743965,1.37,-1.35
simulated_Ghana_pop_095,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,100,100,2.2271057451320093,1.16,-0.92
simulated_Ghana_pop_095,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,100,100,1.881488772222678,1.2,0.2
simulated_Ghana_pop_095,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,100,100,1.824828759089466,0.99,-0.41
simulated_Ghana_pop_095,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,100,100,2.14009345590327,1.12,-0.94
simulated_Ghana_pop_096,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,100,100,3.7920970451717086,1.7,-1.7
simulated_Ghana_pop_096,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,100,100,3.3704599092705414,1.34,-1.3
simulated_Ghana_pop_096,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,100,100,3.1937438845342605,1.42,-0.82
simulated_Ghana_pop_096,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,100,100,2.6,1.68,0.72
simulated_Ghana_pop_096,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,100,100,2.675817632051931,1.34,-0.04
simulated_Ghana_pop_096,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,100,100,3.0773365106858237,1.31,-0.83
simulated_Ghana_pop_097,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,100,100,0.19999999999999993,0.04,-0.04
simulated_Ghana_pop_097,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,100,100,0.3316624790355399,0.11,0.11
simulated_Ghana_pop_097,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,100,100,0.7348469228349539,0.32,0.32
simulated_Ghana_pop_097,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,100,100,0.9848857801796105,0.45,0.45
simulated_Ghana_pop_097,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,100,100,0.8831760866327847,0.4,0.4
simulated_Ghana_pop_097,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,100,100,0.6480740698407861,0.26,0.26
simulated_Ghana_pop_098,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,100,100,0.3316624790355399,0.07,-0.07
simulated_Ghana_pop_098,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,100,100,0.2828427124746189,0.08,0.08
simulated_Ghana_pop_098,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,100,100,0.6082762530298217,0.23,0.23
simulated_Ghana_pop_098,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,100,100,0.9591663046625437,0.44,0.44
simulated_Ghana_pop_098,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,100,100,0.8185352771872451,0.35,0.35
simulated_Ghana_pop_098,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,100,100,0.5477225575051662,0.2,0.2
simulated_Ghana_pop_099,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,100,100,3.008321791298264,1.71,-1.71
simulated_Ghana_pop_099,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,100,100,2.5298221281347044,1.26,-1.12
simulated_Ghana_pop_099,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,100,100,2.2825424421026654,1.17,-0.73
simulated_Ghana_pop_099,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,100,100,1.7378147196982765,1.2,0.6
simulated_Ghana_pop_099,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,100,100,1.697056274847714,0.96,0.06
simulated_Ghana_pop_099,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,100,100,2.12367605815953,1.07,-0.65
simulated_Ghana_pop_100,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,100,100,3.3301651610693423,1.45,-1.45
simulated_Ghana_pop_100,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,100,100,2.9614185789921708,1.27,-0.87
simulated_Ghana_pop_100,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,100,100,2.7404379212089456,1.35,-0.49
simulated_Ghana_pop_100,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,100,100,2.0371548787463363,1.47,1.09
simulated_Ghana_pop_100,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,100,100,1.9544820285692064,1.18,0.42
simulated_Ghana_pop_100,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,100,100,2.533771891863985,1.22,-0.44
simulated_Ghana_pop_101,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,100,100,0.22360679774997916,0.03,-0.03
simulated_Ghana_pop_101,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,100,100,0.22360679774997916,0.05,0.05
simulated_Ghana_pop_101,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,100,100,0.6480740698407853,0.26,0.26
simulated_Ghana_pop_101,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,100,100,0.9949874371066199,0.49,0.49
simulated_Ghana_pop_101,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,100,100,0.8485281374238571,0.38,0.38
simulated_Ghana_pop_101,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,100,100,0.5291502622129179,0.2,0.2
simulated_Ghana_pop_102,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,100,100,0.14142135623730945,0.02,-0.02
simulated_Ghana_pop_102,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,100,100,0.22360679774997916,0.05,0.05
simulated_Ghana_pop_102,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,100,100,0.30000000000000016,0.09,0.09
simulated_Ghana_pop_102,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,100,100,0.6633249580710799,0.26,0.26
simulated_Ghana_pop_102,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,100,100,0.5385164807134504,0.17,0.17
simulated_Ghana_pop_102,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,100,100,0.3,0.09,0.09
simulated_Ghana_pop_103,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,100,100,3.558089374931441,1.82,-1.82
simulated_Ghana_pop_103,naive_coi_paramset2,Ghana,9,0.2,0.5,0.5,100,100,3.096772513440404,1.29,-1.23
simulated_Ghana_pop_103,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,100,100,2.8722813232690143,1.33,-0.77
simulated_Ghana_pop_103,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,100,100,2.017424100183202,1.29,0.33
simulated_Ghana_pop_103,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,100,100,2.3643180835073774,1.25,-0.17
simulated_Ghana_pop_103,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,100,100,2.7129319932501073,1.24,-0.74
simulated_Ghana_pop_104,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,100,100,1.7349351572897482,0.85,-0.85
simulated_Ghana_pop_104,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,100,100,1.2806248474865696,0.56,-0.46
simulated_Ghana_pop_104,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,100,100,1.1789826122551594,0.57,-0.09
simulated_Ghana_pop_104,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,100,100,1.3601470508735443,0.91,0.67
simulated_Ghana_pop_104,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,100,100,1.131370849898476,0.68,0.28
simulated_Ghana_pop_104,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,100,100,1.1224972160321822,0.52,-0.12
simulated_Ghana_pop_105,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,100,100,0.31622776601683805,0.08,-0.08
simulated_Ghana_pop_105,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,100,100,0.2828427124746189,0.06,-0.06
simulated_Ghana_pop_105,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,100,100,0.2828427124746189,0.08,0.02
simulated_Ghana_pop_105,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,100,100,0.6480740698407861,0.28,0.28
simulated_Ghana_pop_105,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,100,100,0.5196152422706632,0.19,0.17
simulated_Ghana_pop_105,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,100,100,0.26457513110645897,0.07,-0.01
simulated_Ghana_pop_106,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,100,100,0.2236067977499791,0.05,-0.05
simulated_Ghana_pop_106,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,100,100,0.17320508075688765,0.03,-0.01
simulated_Ghana_pop_106,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,100,100,0.374165738677394,0.14,0.12
simulated_Ghana_pop_106,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,100,100,0.8306623862918076,0.43,0.43
simulated_Ghana_pop_106,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,100,100,0.6000000000000001,0.28,0.28
simulated_Ghana_pop_106,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,100,100,0.3464101615137754,0.12,0.08
simulated_Ghana_pop_107,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,100,100,2.785677655436824,1.7,-1.7
simulated_Ghana_pop_107,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,100,100,2.4186773244895647,1.37,-1.37
simulated_Ghana_pop_107,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,100,100,1.997498435543817,1.05,-0.87
simulated_Ghana_pop_107,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,100,100,1.6763054614240205,0.99,-0.09
simulated_Ghana_pop_107,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,100,100,1.7435595774162684,0.96,-0.42
simulated_Ghana_pop_107,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,100,100,1.9949937343260005,1.02,-0.94
simulated_Ghana_pop_108,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,100,100,2.801785145224378,1.55,-1.55
simulated_Ghana_pop_108,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,100,100,2.5416530054277677,1.22,-1.2
simulated_Ghana_pop_108,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,100,100,2.1908902300206634,0.98,-0.72
simulated_Ghana_pop_108,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,100,100,1.8384776310850237,1.18,0.02
simulated_Ghana_pop_108,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,100,100,2.0445048300260873,1.22,-0.26
simulated_Ghana_pop_108,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,100,100,2.1840329667841556,0.95,-0.75
simulated_Ghana_pop_109,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,100,100,0.44721359549995837,0.08,-0.08
simulated_Ghana_pop_109,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,100,100,0.42426406871192873,0.12,0.06
simulated_Ghana_pop_109,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,100,100,0.6928203230275511,0.28,0.22
simulated_Ghana_pop_109,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,100,100,0.9797958971132711,0.5,0.48
simulated_Ghana_pop_109,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,100,100,0.854400374531753,0.39,0.35
simulated_Ghana_pop_109,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,100,100,0.648074069840786,0.26,0.2
simulated_Ghana_pop_110,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,100,100,0.14142135623730945,0.02,-0.02
simulated_Ghana_pop_110,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,100,100,0.22360679774997916,0.05,0.03
simulated_Ghana_pop_110,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,100,100,0.4898979485566359,0.16,0.16
simulated_Ghana_pop_110,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,100,100,0.8,0.32,0.32
simulated_Ghana_pop_110,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,100,100,0.7416198487095664,0.27,0.27
simulated_Ghana_pop_110,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,100,100,0.42426406871192845,0.14,0.14
simulated_Ghana_pop_111,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,100,100,2.9427877939124323,1.32,-1.32
simulated_Ghana_pop_111,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,100,100,2.622975409720801,1.06,-0.74
simulated_Ghana_pop_111,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,100,100,2.479919353527451,1.23,-0.31
simulated_Ghana_pop_111,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,100,100,2.0639767440550294,1.36,0.76
simulated_Ghana_pop_111,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,100,100,2.004993765576342,1.14,0.34
simulated_Ghana_pop_111,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,100,100,2.23606797749979,1.08,-0.24
simulated_Ghana_pop_112,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,100,100,2.8513154858766514,1.25,-1.25
simulated_Ghana_pop_112,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,100,100,2.449489742783178,0.98,-0.76
simulated_Ghana_pop_112,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,100,100,2.30651251893416,1.18,-0.36
simulated_Ghana_pop_112,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,100,100,1.772004514666935,1.2,0.96
simulated_Ghana_pop_112,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,100,100,1.6309506430300096,0.96,0.38
simulated_Ghana_pop_112,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,100,100,2.0880613017821097,1,-0.24
simulated_Ghana_pop_113,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,100,100,0.19999999999999993,0.04,-0.04
simulated_Ghana_pop_113,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,100,100,0.2645751311064589,0.07,0.05
simulated_Ghana_pop_113,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,100,100,0.5567764362830026,0.23,0.23
simulated_Ghana_pop_113,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,100,100,1.0999999999999999,0.51,0.51
simulated_Ghana_pop_113,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,100,100,0.8485281374238571,0.38,0.38
simulated_Ghana_pop_113,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,100,100,0.529150262212918,0.2,0.2
simulated_Ghana_pop_114,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,100,100,0.17320508075688776,0.03,-0.03
simulated_Ghana_pop_114,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,100,100,0.2645751311064589,0.07,0.07
simulated_Ghana_pop_114,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,100,100,0.47958315233127163,0.19,0.19
simulated_Ghana_pop_114,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,100,100,0.8366600265340755,0.38,0.38
simulated_Ghana_pop_114,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,100,100,0.7211102550927979,0.3,0.3
simulated_Ghana_pop_114,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,100,100,0.4358898943540674,0.17,0.17
simulated_Ghana_pop_115,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,100,100,3.8910152916687455,2.12,-2.12
simulated_Ghana_pop_115,naive_coi_paramset2,Ghana,9,0.2,0.5,0.5,100,100,3.472751070837071,1.74,-1.68
simulated_Ghana_pop_115,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,100,100,3.330165161069343,1.69,-1.23
simulated_Ghana_pop_115,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,100,100,2.3748684174075834,1.58,-0.02
simulated_Ghana_pop_115,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,100,100,2.445403852127497,1.44,-0.48
simulated_Ghana_pop_115,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,100,100,3.029851481508623,1.58,-1.16
simulated_Ghana_pop_116,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,100,100,4.095119045888655,1.85,-1.85
simulated_Ghana_pop_116,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,100,100,3.71348892552543,1.57,-1.43
simulated_Ghana_pop_116,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,100,100,3.4307433596816903,1.51,-1.05
simulated_Ghana_pop_116,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,100,100,2.376972864800942,1.35,0.11
simulated_Ghana_pop_116,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,100,100,2.8982753492378874,1.4,-0.46
simulated_Ghana_pop_116,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,100,100,3.272613634390715,1.41,-0.99
simulated_Ghana_pop_117,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,100,100,0.44721359549995815,0.1,-0.1
simulated_Ghana_pop_117,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,100,100,0.30000000000000016,0.07,-0.05
simulated_Ghana_pop_117,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,100,100,0.39999999999999986,0.16,0.1
simulated_Ghana_pop_117,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,100,100,0.8717797887081348,0.4,0.4
simulated_Ghana_pop_117,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,100,100,0.6082762530298219,0.25,0.25
simulated_Ghana_pop_117,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,100,100,0.37416573867739406,0.14,0.08
simulated_Ghana_pop_118,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,100,100,0.24494897427831774,0.06,-0.06
simulated_Ghana_pop_118,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,100,100,0.14142135623730945,0.02,-0.02
simulated_Ghana_pop_118,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,100,100,0.30000000000000016,0.09,0.09
simulated_Ghana_pop_118,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,100,100,0.6557438524302001,0.29,0.29
simulated_Ghana_pop_118,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,100,100,0.45825756949558405,0.19,0.19
simulated_Ghana_pop_118,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,100,100,0.3,0.09,0.07
simulated_Ghana_pop_119,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,100,100,2.598076211353316,1.43,-1.43
simulated_Ghana_pop_119,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,100,100,2.007485989988473,1.01,-0.97
simulated_Ghana_pop_119,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,100,100,1.8761663039293706,1.02,-0.58
simulated_Ghana_pop_119,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,100,100,1.4142135623730951,0.92,0.2
simulated_Ghana_pop_119,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,100,100,1.5652475842498528,0.97,-0.07
simulated_Ghana_pop_119,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,100,100,1.7972200755611432,0.93,-0.65
simulated_Ghana_pop_120,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,100,100,3.9420806688854073,1.78,-1.78
simulated_Ghana_pop_120,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,100,100,3.679673898594822,1.58,-1.58
simulated_Ghana_pop_120,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,100,100,3.5468295701936374,1.42,-1.38
simulated_Ghana_pop_120,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,100,100,3.1128764832546763,1.27,-0.83
simulated_Ghana_pop_120,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,100,100,3.3361654635224562,1.33,-1.13
simulated_Ghana_pop_120,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,100,100,3.4899856733230292,1.44,-1.44
