sample_id,paramset_id,country,pop_alpha,coi_p,coi_r,k_s,n_rows,rmse,mae,bias
59,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,10,0.9486832980505138,0.3,-0.3
59,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,10,0,0,0
59,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,10,1.7888543819998317,0.8,-0.8
59,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,10,2.9664793948382653,1.6,-1.4
59,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
59,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,10,0.44721359549995793,0.2,0.2
59,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.2,10,3.6742346141747673,2.3,-2.3
59,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.5,10,1.8973665961010275,1.2,-1.2
59,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
59,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
59,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.2,10,0.8366600265340756,0.5,0.1
59,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.5,10,1.378404875209022,0.7,-0.5
59,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
59,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.5,10,0,0,0
59,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.2,10,5.873670062235365,2.7,-2.1
59,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.5,10,0.44721359549995793,0.2,0
59,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.2,10,0.5477225575051661,0.3,0.3
59,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
59,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,10,1.378404875209022,0.7,-0.7
59,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,10,2.213594362117866,1.5,-1.1
59,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
59,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,10,0.44721359549995793,0.2,0.2
59,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,10,0.8944271909999159,0.6,0.6
59,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,10,0.8944271909999159,0.6,-0.2
59,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,10,0.8366600265340756,0.5,0.1
59,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
59,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,10,1.6431676725154984,0.9,-0.5
59,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,10,2.6645825188948455,1.7,-0.7
59,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,10,0.9486832980505138,0.5,0.5
59,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,10,0.8944271909999159,0.4,0.4
59,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.2,10,3.331666249791536,2.1,-1.5
59,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.5,10,1.3416407864998738,1,-0.4
59,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
59,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.5,10,0.8944271909999159,0.4,0.4
59,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.2,10,1.140175425099138,0.7,0.7
59,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.5,10,1.1832159566199232,0.8,0
59,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
59,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.5,10,0,0,0
59,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.2,10,4.024922359499621,2.2,-0.6
59,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.5,10,0.9486832980505138,0.5,0.5
59,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.2,10,1.140175425099138,0.7,0.7
59,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.5,10,0.6324555320336759,0.2,0.2
59,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,10,1,0.6,0.2
59,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,10,1.6733200530681511,1.4,0
59,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,10,0.44721359549995793,0.2,0.2
59,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,10,1,0.6,0.6
59,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,10,1.378404875209022,1.1,1.1
59,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,10,1.51657508881031,1.1,1.1
59,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,10,1.1832159566199232,0.8,0.6
59,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,10,0.7071067811865476,0.3,0.3
59,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,10,1.61245154965971,1.2,1.2
59,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,10,2.3021728866442674,1.9,0.7
59,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,10,1.3038404810405297,0.7,0.7
59,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,10,0.8944271909999159,0.4,0.4
59,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.2,10,3.4641016151377544,2.2,-1.8
59,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.5,10,1.5811388300841898,1.1,-0.7
59,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
59,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.5,10,0.44721359549995793,0.2,0.2
59,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.2,10,0.7071067811865476,0.5,0.3
59,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.5,10,1,0.6,-0.2
59,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
59,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.5,10,0,0,0
59,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.2,10,5.329165037789691,2.8,-1.6
59,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.5,10,0.7071067811865476,0.3,0.3
59,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.2,10,1,0.6,0.6
59,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
59,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,10,1.378404875209022,0.7,-0.3
59,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,10,1.6733200530681511,1.2,-0.4
59,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
59,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,10,0.7745966692414834,0.4,0.4
59,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,10,1.0954451150103321,0.8,0.8
59,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,10,1.0954451150103321,0.8,0.6
59,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,10,1.140175425099138,0.7,0.5
59,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,10,0.6324555320336759,0.2,0.2
59,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,10,1.1832159566199232,0.8,0.2
59,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,10,1.8708286933869707,1.5,0.3
59,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,10,1.0954451150103321,0.6,0.6
59,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,10,0.8944271909999159,0.4,0.4
59,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.2,10,3.6742346141747673,2.3,-2.3
59,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.5,10,1.9748417658131499,1.3,-1.3
59,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
59,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
59,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.2,10,0.7745966692414834,0.4,0
59,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.5,10,1.378404875209022,0.7,-0.5
59,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.2,10,0,0,0
59,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.5,10,0,0,0
59,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.2,10,5.873670062235365,2.7,-2.1
59,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.5,10,0.44721359549995793,0.2,0
59,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
59,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.5,10,0,0,0
59,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,10,1.378404875209022,0.7,-0.7
59,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,10,2.04939015319192,1.4,-1
59,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
59,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
59,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,10,0.7071067811865476,0.5,0.5
59,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,10,0.8944271909999159,0.6,-0.2
59,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,10,0.8366600265340756,0.5,0.1
59,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
59,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,10,1.224744871391589,0.7,-0.3
59,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,10,2.387467277262665,1.5,-0.7
59,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,10,0.5477225575051661,0.3,0.3
59,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,10,0.8944271909999159,0.4,0.4
6,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.2,10,2.932575659723036,1.8,-1.8
6,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.5,10,6.534523701081817,3.9,-3.9
6,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
6,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,-0.1
6,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.2,10,3.1304951684997055,1.4,-1.4
6,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.5,10,4.33589667773576,3.4,-3.4
6,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.2,10,0,0,0
6,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.5,10,0,0,0
6,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.2,10,3.3763886032268267,2,-2
6,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.5,10,5.674504383644443,3.6,-3.6
6,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.2,10,0,0,0
6,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.5,10,0,0,0
6,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,10,7.867655305108378,3.9,-3.9
6,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,10,1.3038404810405297,0.5,-0.5
6,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
6,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,10,0,0,0
6,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,10,0.8366600265340756,0.5,-0.5
6,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,10,3.082207001484488,2.1,-2.1
6,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
6,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,10,0,0,0
6,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,10,5.621387729022079,3.4,-3.4
6,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,10,2.6645825188948455,1.5,-1.5
6,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
6,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,10,0,0,0
6,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.2,10,2.5298221281347035,1.6,-1.6
6,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.5,10,6.099180272790763,3.6,-3.6
6,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
6,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,-0.1
6,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.2,10,2.7202941017470885,1.2,-1.2
6,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.5,10,3.687817782917155,2.8,-2.8
6,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.2,10,0,0,0
6,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.5,10,0,0,0
6,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.2,10,2.898275349237888,1.6,-1.6
6,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.5,10,5.059644256269407,3,-3
6,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.2,10,0,0,0
6,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.5,10,0,0,0
6,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,10,7.476630257007498,3.5,-3.5
6,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,10,1.3038404810405297,0.5,-0.5
6,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
6,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,10,0,0,0
6,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,10,0.44721359549995793,0.2,0
6,naive_coi_paramset2,Ghana,9,0.2,0.5,0.5,10,2.6267851073127395,1.7,-1.5
6,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,10,0,0,0
6,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
6,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,10,5.029910535983716,2.9,-2.5
6,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,10,2.1908902300206643,1.2,-1.2
6,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
6,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,10,0.7071067811865476,0.3,0.3
6,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.2,10,2.4083189157584592,1.4,-1.2
6,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.5,10,5.830951894845301,3.4,-3.4
6,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.2,10,0.447213595499958,0.2,0.2
6,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.5,10,0.44721359549995793,0.2,0
6,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.2,10,2.6076809620810595,1,-1
6,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.5,10,3.1622776601683795,2.4,-2.2
6,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.2,10,0,0,0
6,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.5,10,0.44721359549995793,0.2,0.2
6,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.2,10,2.6267851073127395,1.1,-1.1
6,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.5,10,4.929503017546495,2.9,-2.5
6,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
6,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.5,10,0.7071067811865476,0.3,0.3
6,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,10,7.3824115301167,3.3,-3.1
6,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,10,1.0954451150103321,0.6,0
6,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
6,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,10,0,0,0
6,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,10,0.44721359549995793,0.2,0.2
6,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,10,2.428991560298224,1.5,-0.9
6,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
6,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,10,0.447213595499958,0.2,0.2
6,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,10,4.658325879540846,2.7,-2.3
6,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,10,1.7606816861659007,0.9,-0.9
6,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,10,0.44721359549995793,0.2,0.2
6,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,10,0.7071067811865476,0.3,0.3
6,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.2,10,2.1213203435596424,1.5,-0.3
6,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.5,10,5.0099900199501395,2.7,-2.3
6,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
6,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.5,10,0.7745966692414834,0.4,0.4
6,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.2,10,1.9235384061671346,1.1,-0.3
6,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.5,10,2.1908902300206643,1.4,-0.8
6,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
6,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.5,10,1.0954451150103321,0.6,0.6
6,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.2,10,1.449137674618944,0.7,-0.1
6,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.5,10,3,1.8,-0.6
6,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
6,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.5,10,1.0954451150103321,0.6,0.6
6,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,10,6.723094525588644,2.8,-2.4
6,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,10,1.51657508881031,1.1,0.9
6,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,10,0.5477225575051661,0.3,0.3
6,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,10,0,0,0
6,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,10,1.224744871391589,0.9,0.9
6,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,10,1.8708286933869707,1.5,0.3
6,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,10,0.5477225575051661,0.3,0.3
6,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,10,1,0.6,0.6
6,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,10,3.0983866769659336,2,0.8
6,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,10,0.7745966692414834,0.4,0.2
6,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,10,0.9486832980505138,0.5,0.5
6,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,10,0.8944271909999159,0.4,0.4
6,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.2,10,2.04939015319192,1.4,-0.8
6,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.5,10,5.549774770204643,3,-3
6,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.2,10,0.447213595499958,0.2,0.2
6,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.5,10,0.5477225575051661,0.3,0.1
6,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.2,10,2.04939015319192,1,-0.6
6,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.5,10,2.7386127875258306,1.9,-1.5
6,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
6,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.5,10,0.7071067811865476,0.3,0.3
6,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.2,10,1.9235384061671346,0.7,-0.7
6,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.5,10,4.049691346263317,2.6,-1.6
6,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
6,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.5,10,1.0954451150103321,0.6,0.6
6,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,10,6.723094525588644,2.8,-2.6
6,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,10,1.1832159566199232,0.8,0.6
6,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,10,0.44721359549995793,0.2,0.2
6,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,10,0,0,0
6,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,10,1.0954451150103321,0.8,0.8
6,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,10,2.04939015319192,1.4,0
6,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
6,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,10,0.894427190999916,0.4,0.4
6,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,10,3.271085446759225,1.9,-0.9
6,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,10,1.0488088481701516,0.5,-0.3
6,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,10,0.8944271909999159,0.4,0.4
6,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,10,0.8944271909999159,0.4,0.4
6,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.2,10,2.16794833886788,1.3,-1.3
6,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.5,10,5.830951894845301,3.4,-3.4
6,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
6,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.5,10,0.44721359549995793,0.2,0
6,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.2,10,2.6076809620810595,1,-1
6,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.5,10,3.0495901363953815,2.3,-2.1
6,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.2,10,0,0,0
6,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.5,10,0.44721359549995793,0.2,0.2
6,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.2,10,2.32379000772445,1,-1
6,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.5,10,4.494441010848846,2.6,-2.4
6,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
6,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.5,10,0.7071067811865476,0.3,0.3
6,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,10,7.3824115301167,3.3,-3.1
6,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,10,1.0954451150103321,0.6,0
6,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
6,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,10,0,0,0
6,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,10,0.44721359549995793,0.2,0.2
6,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,10,2.1447610589527213,1.4,-0.8
6,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
6,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
6,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,10,4.277849927241488,2.5,-2.1
6,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,10,1.4832396974191329,0.8,-0.8
6,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,10,0.44721359549995793,0.2,0.2
6,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,10,0.7071067811865476,0.3,0.3
60,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.2,10,1.449137674618944,0.9,-0.9
60,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.5,10,3.6742346141747673,2.1,-2.1
60,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
60,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.5,10,0,0,0
60,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.2,10,0.7071067811865476,0.5,-0.5
60,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.5,10,7.402702209328698,3.2,-3.2
60,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
60,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.5,10,0,0,0
60,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.2,10,4.09878030638384,2.2,-2.2
60,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.5,10,2.569046515733026,1.2,-1.2
60,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
60,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.5,10,0,0,0
60,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,10,2.0976176963403033,1.2,-1.2
60,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,10,0.44721359549995793,0.2,-0.2
60,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
60,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,10,0,0,0
60,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,10,2.23606797749979,1.2,-1.2
60,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,10,1.140175425099138,0.7,-0.7
60,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,10,0,0,0
60,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,10,0,0,0
60,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,10,1.8439088914585777,1,-1
60,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,10,1.8708286933869707,1.3,-1.3
60,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
60,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,10,0,0,0
60,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.2,10,1.140175425099138,0.7,-0.7
60,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.5,10,3.391164991562634,1.9,-1.9
60,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
60,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.5,10,0,0,0
60,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.2,10,0.5477225575051661,0.3,-0.3
60,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.5,10,7.021395872616782,2.9,-2.7
60,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
60,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.5,10,0,0,0
