sim_id,paramset_id,country,pop_alpha,coi_p,coi_r,k_s,n_samples,n_rows,mean_tool_coi,mean_sim_coi,mean_error,abs_mean_error,mean_sq_error,method,quantile_threshold,integer_threshold,paramset_label
simulated_Cambodia_pop_073,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.5,100,100,1.26,1.2,0.06000000000000005,0.06000000000000005,0.0036000000000000064,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_073,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.5,100,100,1.49,1.2,0.29000000000000004,0.29000000000000004,0.08410000000000002,integer_method,NA,1,int=1
simulated_Cambodia_pop_073,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.5,100,100,1.42,1.2,0.21999999999999997,0.21999999999999997,0.04839999999999999,integer_method,NA,2,int=2
simulated_Cambodia_pop_073,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.5,100,100,1.25,1.2,0.050000000000000044,0.050000000000000044,0.0025000000000000044,integer_method,NA,5,int=5
simulated_Cambodia_pop_074,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.2,100,100,1.19,1.23,-0.040000000000000036,0.040000000000000036,0.001600000000000003,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_074,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.2,100,100,1.21,1.23,-0.020000000000000018,0.020000000000000018,4.000000000000007e-4,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_074,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.2,100,100,1.3,1.23,0.07000000000000006,0.07000000000000006,0.0049000000000000085,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_074,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.2,100,100,1.5,1.23,0.27,0.27,0.0729,integer_method,NA,1,int=1
simulated_Cambodia_pop_074,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.2,100,100,1.44,1.23,0.20999999999999996,0.20999999999999996,0.044099999999999986,integer_method,NA,2,int=2
simulated_Cambodia_pop_074,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.2,100,100,1.28,1.23,0.050000000000000044,0.050000000000000044,0.0025000000000000044,integer_method,NA,5,int=5
simulated_Cambodia_pop_075,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.5,100,100,1.69,3.21,-1.52,1.52,2.3104,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_075,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.5,100,100,2.08,3.21,-1.13,1.13,1.2768999999999997,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_075,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.5,100,100,2.62,3.21,-0.5899999999999999,0.5899999999999999,0.34809999999999985,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_075,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.5,100,100,3.66,3.21,0.4500000000000002,0.4500000000000002,0.20250000000000015,integer_method,NA,1,int=1
simulated_Cambodia_pop_075,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.5,100,100,3.14,3.21,-0.06999999999999984,0.06999999999999984,0.004899999999999977,integer_method,NA,2,int=2
simulated_Cambodia_pop_075,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.5,100,100,2.62,3.21,-0.5899999999999999,0.5899999999999999,0.34809999999999985,integer_method,NA,5,int=5
simulated_Cambodia_pop_076,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.2,100,100,1.7,3.57,-1.8699999999999999,1.8699999999999999,3.4968999999999997,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_076,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.2,100,100,2.17,3.57,-1.4,1.4,1.9599999999999997,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_076,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.2,100,100,2.44,3.57,-1.13,1.13,1.2768999999999997,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_076,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.2,100,100,3.54,3.57,-0.029999999999999805,0.029999999999999805,8.999999999999883e-4,integer_method,NA,1,int=1
simulated_Cambodia_pop_076,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.2,100,100,3.15,3.57,-0.41999999999999993,0.41999999999999993,0.17639999999999995,integer_method,NA,2,int=2
simulated_Cambodia_pop_076,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.2,100,100,2.5,3.57,-1.0699999999999998,1.0699999999999998,1.1448999999999996,integer_method,NA,5,int=5
simulated_Cambodia_pop_077,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.5,100,100,1.19,1.3,-0.1100000000000001,0.1100000000000001,0.012100000000000022,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_077,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.5,100,100,1.25,1.3,-0.050000000000000044,0.050000000000000044,0.0025000000000000044,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_077,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.5,100,100,1.31,1.3,0.010000000000000009,0.010000000000000009,1.0000000000000018e-4,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_077,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.5,100,100,1.58,1.3,0.28,0.28,0.07840000000000001,integer_method,NA,1,int=1
simulated_Cambodia_pop_077,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.5,100,100,1.48,1.3,0.17999999999999994,0.17999999999999994,0.03239999999999998,integer_method,NA,2,int=2
simulated_Cambodia_pop_077,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.5,100,100,1.31,1.3,0.010000000000000009,0.010000000000000009,1.0000000000000018e-4,integer_method,NA,5,int=5
simulated_Cambodia_pop_078,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.2,100,100,1.11,1.15,-0.039999999999999813,0.039999999999999813,0.0015999999999999851,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_078,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.2,100,100,1.12,1.15,-0.029999999999999805,0.029999999999999805,8.999999999999883e-4,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_078,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.2,100,100,1.2,1.15,0.050000000000000044,0.050000000000000044,0.0025000000000000044,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_078,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.2,100,100,1.32,1.15,0.17000000000000015,0.17000000000000015,0.02890000000000005,integer_method,NA,1,int=1
simulated_Cambodia_pop_078,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.2,100,100,1.25,1.15,0.10000000000000009,0.10000000000000009,0.010000000000000018,integer_method,NA,2,int=2
simulated_Cambodia_pop_078,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.2,100,100,1.18,1.15,0.030000000000000027,0.030000000000000027,9.000000000000016e-4,integer_method,NA,5,int=5
simulated_Cambodia_pop_079,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.5,100,100,1.7,3.86,-2.16,2.16,4.6656,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_079,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.5,100,100,2,3.86,-1.8599999999999999,1.8599999999999999,3.4595999999999996,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_079,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.5,100,100,2.33,3.86,-1.5299999999999998,1.5299999999999998,2.3408999999999995,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_079,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.5,100,100,3.03,3.86,-0.8300000000000001,0.8300000000000001,0.6889000000000001,integer_method,NA,1,int=1
simulated_Cambodia_pop_079,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.5,100,100,2.7,3.86,-1.1599999999999997,1.1599999999999997,1.3455999999999992,integer_method,NA,2,int=2
simulated_Cambodia_pop_079,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.5,100,100,2.31,3.86,-1.5499999999999998,1.5499999999999998,2.4024999999999994,integer_method,NA,5,int=5
simulated_Cambodia_pop_080,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.2,100,100,1.58,2.89,-1.31,1.31,1.7161000000000002,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_080,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.2,100,100,1.84,2.89,-1.05,1.05,1.1025,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_080,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.2,100,100,2.24,2.89,-0.6499999999999999,0.6499999999999999,0.4224999999999999,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_080,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.2,100,100,2.82,2.89,-0.07000000000000028,0.07000000000000028,0.00490000000000004,integer_method,NA,1,int=1
simulated_Cambodia_pop_080,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.2,100,100,2.54,2.89,-0.3500000000000001,0.3500000000000001,0.12250000000000007,integer_method,NA,2,int=2
simulated_Cambodia_pop_080,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.2,100,100,2.21,2.89,-0.6800000000000002,0.6800000000000002,0.4624000000000002,integer_method,NA,5,int=5
simulated_Cambodia_pop_081,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.5,100,100,1.16,1.2,-0.040000000000000036,0.040000000000000036,0.001600000000000003,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_081,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.5,100,100,1.17,1.2,-0.030000000000000027,0.030000000000000027,9.000000000000016e-4,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_081,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.5,100,100,1.23,1.2,0.030000000000000027,0.030000000000000027,9.000000000000016e-4,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_081,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.5,100,100,1.37,1.2,0.17000000000000015,0.17000000000000015,0.02890000000000005,integer_method,NA,1,int=1
simulated_Cambodia_pop_081,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.5,100,100,1.29,1.2,0.09000000000000008,0.09000000000000008,0.008100000000000015,integer_method,NA,2,int=2
simulated_Cambodia_pop_081,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.5,100,100,1.2,1.2,0,0,0,integer_method,NA,5,int=5
simulated_Cambodia_pop_082,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.2,100,100,1.25,1.38,-0.1299999999999999,0.1299999999999999,0.01689999999999997,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_082,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.2,100,100,1.28,1.38,-0.09999999999999987,0.09999999999999987,0.009999999999999974,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_082,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.2,100,100,1.45,1.38,0.07000000000000006,0.07000000000000006,0.0049000000000000085,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_082,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.2,100,100,1.74,1.38,0.3600000000000001,0.3600000000000001,0.12960000000000008,integer_method,NA,1,int=1
simulated_Cambodia_pop_082,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.2,100,100,1.7,1.38,0.32000000000000006,0.32000000000000006,0.10240000000000005,integer_method,NA,2,int=2
simulated_Cambodia_pop_082,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.2,100,100,1.4,1.38,0.020000000000000018,0.020000000000000018,4.000000000000007e-4,integer_method,NA,5,int=5
simulated_Cambodia_pop_083,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.5,100,100,1.71,3.68,-1.9700000000000002,1.9700000000000002,3.880900000000001,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_083,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.5,100,100,1.82,3.68,-1.86,1.86,3.4596000000000005,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_083,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.5,100,100,2.08,3.68,-1.6,1.6,2.5600000000000005,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_083,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.5,100,100,2.74,3.68,-0.94,0.94,0.8835999999999999,integer_method,NA,1,int=1
simulated_Cambodia_pop_083,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.5,100,100,2.4,3.68,-1.2800000000000002,1.2800000000000002,1.6384000000000007,integer_method,NA,2,int=2
simulated_Cambodia_pop_083,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.5,100,100,2.09,3.68,-1.5900000000000003,1.5900000000000003,2.528100000000001,integer_method,NA,5,int=5
simulated_Cambodia_pop_084,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.2,100,100,1.69,3.05,-1.3599999999999999,1.3599999999999999,1.8495999999999997,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_084,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.2,100,100,1.88,3.05,-1.17,1.17,1.3688999999999998,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_084,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.2,100,100,2.13,3.05,-0.9199999999999999,0.9199999999999999,0.8463999999999998,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_084,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.2,100,100,2.86,3.05,-0.18999999999999995,0.18999999999999995,0.03609999999999998,integer_method,NA,1,int=1
simulated_Cambodia_pop_084,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.2,100,100,2.57,3.05,-0.48,0.48,0.2304,integer_method,NA,2,int=2
simulated_Cambodia_pop_084,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.2,100,100,2.1,3.05,-0.9499999999999997,0.9499999999999997,0.9024999999999995,integer_method,NA,5,int=5
simulated_Cambodia_pop_085,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.5,100,100,1.16,1.19,-0.030000000000000027,0.030000000000000027,9.000000000000016e-4,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_085,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.5,100,100,1.17,1.19,-0.020000000000000018,0.020000000000000018,4.000000000000007e-4,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_085,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.5,100,100,1.26,1.19,0.07000000000000006,0.07000000000000006,0.0049000000000000085,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_085,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.5,100,100,1.54,1.19,0.3500000000000001,0.3500000000000001,0.12250000000000007,integer_method,NA,1,int=1
simulated_Cambodia_pop_085,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.5,100,100,1.4,1.19,0.20999999999999996,0.20999999999999996,0.044099999999999986,integer_method,NA,2,int=2
simulated_Cambodia_pop_085,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.5,100,100,1.24,1.19,0.050000000000000044,0.050000000000000044,0.0025000000000000044,integer_method,NA,5,int=5
simulated_Cambodia_pop_086,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.2,100,100,1.27,1.4,-0.1299999999999999,0.1299999999999999,0.01689999999999997,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_086,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.2,100,100,1.36,1.4,-0.039999999999999813,0.039999999999999813,0.0015999999999999851,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_086,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.2,100,100,1.56,1.4,0.16000000000000014,0.16000000000000014,0.025600000000000046,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_086,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.2,100,100,1.85,1.4,0.4500000000000002,0.4500000000000002,0.20250000000000015,integer_method,NA,1,int=1
simulated_Cambodia_pop_086,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.2,100,100,1.76,1.4,0.3600000000000001,0.3600000000000001,0.12960000000000008,integer_method,NA,2,int=2
simulated_Cambodia_pop_086,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.2,100,100,1.51,1.4,0.1100000000000001,0.1100000000000001,0.012100000000000022,integer_method,NA,5,int=5
simulated_Cambodia_pop_087,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.5,100,100,1.73,3.53,-1.7999999999999998,1.7999999999999998,3.2399999999999993,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_087,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.5,100,100,2.12,3.53,-1.4099999999999997,1.4099999999999997,1.988099999999999,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_087,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.5,100,100,2.48,3.53,-1.0499999999999998,1.0499999999999998,1.1024999999999996,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_087,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.5,100,100,3.51,3.53,-0.020000000000000018,0.020000000000000018,4.000000000000007e-4,integer_method,NA,1,int=1
simulated_Cambodia_pop_087,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.5,100,100,3.02,3.53,-0.5099999999999998,0.5099999999999998,0.2600999999999998,integer_method,NA,2,int=2
simulated_Cambodia_pop_087,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.5,100,100,2.49,3.53,-1.0399999999999996,1.0399999999999996,1.0815999999999992,integer_method,NA,5,int=5
simulated_Cambodia_pop_088,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.2,100,100,1.73,3,-1.27,1.27,1.6129,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_088,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.2,100,100,2.08,3,-0.9199999999999999,0.9199999999999999,0.8463999999999998,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_088,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.2,100,100,2.42,3,-0.5800000000000001,0.5800000000000001,0.3364000000000001,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_088,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.2,100,100,3.45,3,0.4500000000000002,0.4500000000000002,0.20250000000000015,integer_method,NA,1,int=1
simulated_Cambodia_pop_088,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.2,100,100,2.87,3,-0.1299999999999999,0.1299999999999999,0.01689999999999997,integer_method,NA,2,int=2
simulated_Cambodia_pop_088,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.2,100,100,2.47,3,-0.5299999999999998,0.5299999999999998,0.2808999999999998,integer_method,NA,5,int=5
simulated_Cambodia_pop_089,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.5,100,100,1.12,1.17,-0.04999999999999982,0.04999999999999982,0.0024999999999999823,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_089,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.5,100,100,1.14,1.17,-0.030000000000000027,0.030000000000000027,9.000000000000016e-4,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_089,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.5,100,100,1.23,1.17,0.06000000000000005,0.06000000000000005,0.0036000000000000064,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_089,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.5,100,100,1.42,1.17,0.25,0.25,0.0625,integer_method,NA,1,int=1
simulated_Cambodia_pop_089,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.5,100,100,1.34,1.17,0.17000000000000015,0.17000000000000015,0.02890000000000005,integer_method,NA,2,int=2
simulated_Cambodia_pop_089,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.5,100,100,1.21,1.17,0.040000000000000036,0.040000000000000036,0.001600000000000003,integer_method,NA,5,int=5
simulated_Cambodia_pop_090,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.2,100,100,1.24,1.34,-0.10000000000000009,0.10000000000000009,0.010000000000000018,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_090,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.2,100,100,1.27,1.34,-0.07000000000000006,0.07000000000000006,0.0049000000000000085,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_090,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.2,100,100,1.39,1.34,0.04999999999999982,0.04999999999999982,0.0024999999999999823,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_090,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.2,100,100,1.65,1.34,0.30999999999999983,0.30999999999999983,0.0960999999999999,integer_method,NA,1,int=1
simulated_Cambodia_pop_090,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.2,100,100,1.51,1.34,0.16999999999999993,0.16999999999999993,0.028899999999999974,integer_method,NA,2,int=2
simulated_Cambodia_pop_090,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.2,100,100,1.36,1.34,0.020000000000000018,0.020000000000000018,4.000000000000007e-4,integer_method,NA,5,int=5
simulated_Cambodia_pop_091,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.5,100,100,1.82,3.35,-1.53,1.53,2.3409,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_091,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.5,100,100,2.23,3.35,-1.12,1.12,1.2544000000000002,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_091,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.5,100,100,2.53,3.35,-0.8200000000000003,0.8200000000000003,0.6724000000000004,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_091,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.5,100,100,3.45,3.35,0.10000000000000009,0.10000000000000009,0.010000000000000018,integer_method,NA,1,int=1
simulated_Cambodia_pop_091,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.5,100,100,2.99,3.35,-0.3599999999999999,0.3599999999999999,0.1295999999999999,integer_method,NA,2,int=2
simulated_Cambodia_pop_091,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.5,100,100,2.53,3.35,-0.8200000000000003,0.8200000000000003,0.6724000000000004,integer_method,NA,5,int=5
simulated_Cambodia_pop_092,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.2,100,100,1.7,2.78,-1.0799999999999998,1.0799999999999998,1.1663999999999997,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_092,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.2,100,100,1.97,2.78,-0.8099999999999998,0.8099999999999998,0.6560999999999997,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_092,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.2,100,100,2.34,2.78,-0.43999999999999995,0.43999999999999995,0.19359999999999997,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_092,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.2,100,100,3.38,2.78,0.6000000000000001,0.6000000000000001,0.3600000000000001,integer_method,NA,1,int=1
simulated_Cambodia_pop_092,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.2,100,100,2.83,2.78,0.050000000000000266,0.050000000000000266,0.0025000000000000265,integer_method,NA,2,int=2
simulated_Cambodia_pop_092,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.2,100,100,2.32,2.78,-0.45999999999999996,0.45999999999999996,0.21159999999999995,integer_method,NA,5,int=5
simulated_Cambodia_pop_093,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.5,100,100,1.19,1.27,-0.08000000000000007,0.08000000000000007,0.006400000000000012,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_093,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.5,100,100,1.2,1.27,-0.07000000000000006,0.07000000000000006,0.0049000000000000085,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_093,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.5,100,100,1.31,1.27,0.040000000000000036,0.040000000000000036,0.001600000000000003,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_093,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.5,100,100,1.5,1.27,0.22999999999999998,0.22999999999999998,0.05289999999999999,integer_method,NA,1,int=1
simulated_Cambodia_pop_093,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.5,100,100,1.42,1.27,0.1499999999999999,0.1499999999999999,0.022499999999999975,integer_method,NA,2,int=2
simulated_Cambodia_pop_093,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.5,100,100,1.26,1.27,-0.010000000000000009,0.010000000000000009,1.0000000000000018e-4,integer_method,NA,5,int=5
